Notes,State,State Code,UCD - Drug/Alcohol Induced,UCD - Drug/Alcohol Induced Code,Year,Year Code,Deaths,Population,Crude Rate
,Vermont,50,All other non-drug and non-alcohol causes,O,2006,2006,1037,622892,166.5
,Vermont,50,All other non-drug and non-alcohol causes,O,2007,2007,1086,623481,174.2
,Vermont,50,All other non-drug and non-alcohol causes,O,2008,2008,1097,624151,175.8
,Vermont,50,All other non-drug and non-alcohol causes,O,2009,2009,1068,624817,170.9
,Vermont,50,All other non-drug and non-alcohol causes,O,2010,2010,1156,625741,184.7
,Vermont,50,All other non-drug and non-alcohol causes,O,2011,2011,1192,626431,190.3
,Vermont,50,All other non-drug and non-alcohol causes,O,2012,2012,1208,626011,193
,Vermont,50,All other non-drug and non-alcohol causes,O,2013,2013,1146,626630,182.9
,Vermont,50,All other non-drug and non-alcohol causes,O,2014,2014,1226,626562,195.7
,Vermont,50,All other non-drug and non-alcohol causes,O,2015,2015,1280,626042,204.5
,Vermont,50,All other non-drug and non-alcohol causes,O,2016,2016,1211,624594,193.9
,Vermont,50,All other non-drug and non-alcohol causes,O,2017,2017,1281,623657,205.4
,Vermont,50,All other non-drug and non-alcohol causes,O,2018,2018,1191,626299,190.2
,Virginia,51,Drug-induced causes,D,1999,1999,390,7000174,5.6
,Virginia,51,Drug-induced causes,D,2000,2000,441,7078515,6.2
,Virginia,51,Drug-induced causes,D,2001,2001,503,7198362,7
,Virginia,51,Drug-induced causes,D,2002,2002,527,7286873,7.2
,Virginia,51,Drug-induced causes,D,2003,2003,580,7366977,7.9
,Virginia,51,Drug-induced causes,D,2004,2004,595,7475575,8
,Virginia,51,Drug-induced causes,D,2005,2005,617,7577105,8.1
,Virginia,51,Drug-induced causes,D,2006,2006,670,7673725,8.7
,Virginia,51,Drug-induced causes,D,2007,2007,713,7751000,9.2
,Virginia,51,Drug-induced causes,D,2008,2008,730,7833496,9.3
,Virginia,51,Drug-induced causes,D,2009,2009,700,7925937,8.8
,Virginia,51,Drug-induced causes,D,2010,2010,571,8001024,7.1
,Virginia,51,Drug-induced causes,D,2011,2011,817,8096604,10.1
,Virginia,51,Drug-induced causes,D,2012,2012,755,8185867,9.2
,Virginia,51,Drug-induced causes,D,2013,2013,890,8260405,10.8
,Virginia,51,Drug-induced causes,D,2014,2014,1002,8326289,12
,Virginia,51,Drug-induced causes,D,2015,2015,1070,8382993,12.8
,Virginia,51,Drug-induced causes,D,2016,2016,1444,8411808,17.2
,Virginia,51,Drug-induced causes,D,2017,2017,1558,8470020,18.4
,Virginia,51,Drug-induced causes,D,2018,2018,1502,8517685,17.6
,Virginia,51,Alcohol-induced causes,A,2003,2003,11,7366977,Unreliable
,Virginia,51,Alcohol-induced causes,A,2007,2007,14,7751000,Unreliable
,Virginia,51,Alcohol-induced causes,A,2008,2008,16,7833496,Unreliable
,Virginia,51,Alcohol-induced causes,A,2011,2011,10,8096604,Unreliable
,Virginia,51,Alcohol-induced causes,A,2012,2012,15,8185867,Unreliable
,Virginia,51,Alcohol-induced causes,A,2013,2013,16,8260405,Unreliable
,Virginia,51,Alcohol-induced causes,A,2014,2014,21,8326289,0.3
,Virginia,51,Alcohol-induced causes,A,2015,2015,104,8382993,1.2
,Virginia,51,Alcohol-induced causes,A,2016,2016,87,8411808,1
,Virginia,51,Alcohol-induced causes,A,2017,2017,100,8470020,1.2
,Virginia,51,Alcohol-induced causes,A,2018,2018,126,8517685,1.5
,Virginia,51,All other non-drug and non-alcohol causes,O,1999,1999,314,7000174,4.5
,Virginia,51,All other non-drug and non-alcohol causes,O,2000,2000,373,7078515,5.3
,Virginia,51,All other non-drug and non-alcohol causes,O,2001,2001,426,7198362,5.9
,Virginia,51,All other non-drug and non-alcohol causes,O,2002,2002,439,7286873,6
,Virginia,51,All other non-drug and non-alcohol causes,O,2003,2003,485,7366977,6.6
,Virginia,51,All other non-drug and non-alcohol causes,O,2004,2004,470,7475575,6.3
,Virginia,51,All other non-drug and non-alcohol causes,O,2005,2005,493,7577105,6.5
,Virginia,51,All other non-drug and non-alcohol causes,O,2006,2006,572,7673725,7.5
,Virginia,51,All other non-drug and non-alcohol causes,O,2007,2007,510,7751000,6.6
,Virginia,51,All other non-drug and non-alcohol causes,O,2008,2008,508,7833496,6.5
,Virginia,51,All other non-drug and non-alcohol causes,O,2009,2009,548,7925937,6.9
,Virginia,51,All other non-drug and non-alcohol causes,O,2010,2010,480,8001024,6
,Virginia,51,All other non-drug and non-alcohol causes,O,2011,2011,532,8096604,6.6
,Virginia,51,All other non-drug and non-alcohol causes,O,2012,2012,571,8185867,7
,Virginia,51,All other non-drug and non-alcohol causes,O,2013,2013,610,8260405,7.4
,Virginia,51,All other non-drug and non-alcohol causes,O,2014,2014,1582,8326289,19
,Virginia,51,All other non-drug and non-alcohol causes,O,2015,2015,6136,8382993,73.2
,Virginia,51,All other non-drug and non-alcohol causes,O,2016,2016,6038,8411808,71.8
,Virginia,51,All other non-drug and non-alcohol causes,O,2017,2017,6340,8470020,74.9
,Virginia,51,All other non-drug and non-alcohol causes,O,2018,2018,6721,8517685,78.9
,Washington,53,Drug-induced causes,D,1999,1999,596,5842564,10.2
,Washington,53,Drug-induced causes,D,2000,2000,598,5894121,10.1
,Washington,53,Drug-induced causes,D,2001,2001,547,5985722,9.1
,Washington,53,Drug-induced causes,D,2002,2002,694,6052349,11.5
,Washington,53,Drug-induced causes,D,2003,2003,752,6104115,12.3
,Washington,53,Drug-induced causes,D,2004,2004,888,6178645,14.4
,Washington,53,Drug-induced causes,D,2005,2005,931,6257305,14.9
,Washington,53,Drug-induced causes,D,2006,2006,970,6370753,15.2
,Washington,53,Drug-induced causes,D,2007,2007,1003,6461587,15.5
,Washington,53,Drug-induced causes,D,2008,2008,1058,6562231,16.1
,Washington,53,Drug-induced causes,D,2009,2009,1031,6667426,15.5
,Washington,53,Drug-induced causes,D,2010,2010,962,6724540,14.3
,Washington,53,Drug-induced causes,D,2011,2011,1050,6830038,15.4
,Washington,53,Drug-induced causes,D,2012,2012,1033,6897012,15
,Washington,53,Drug-induced causes,D,2013,2013,1042,6971406,14.9
,Washington,53,Drug-induced causes,D,2014,2014,1058,7061530,15
,Washington,53,Drug-induced causes,D,2015,2015,1189,7170351,16.6
,Washington,53,Drug-induced causes,D,2016,2016,1212,7288000,16.6
,Washington,53,Drug-induced causes,D,2017,2017,1309,7405743,17.7
,Washington,53,Drug-induced causes,D,2018,2018,1319,7535591,17.5
,Washington,53,Alcohol-induced causes,A,1999,1999,13,5842564,Unreliable
,Washington,53,Alcohol-induced causes,A,2002,2002,10,6052349,Unreliable
,Washington,53,Alcohol-induced causes,A,2004,2004,74,6178645,1.2
,Washington,53,Alcohol-induced causes,A,2005,2005,98,6257305,1.6
,Washington,53,Alcohol-induced causes,A,2006,2006,101,6370753,1.6
,Washington,53,Alcohol-induced causes,A,2007,2007,110,6461587,1.7
,Washington,53,Alcohol-induced causes,A,2008,2008,137,6562231,2.1
,Washington,53,Alcohol-induced causes,A,2009,2009,148,6667426,2.2
,Washington,53,Alcohol-induced causes,A,2010,2010,149,6724540,2.2
,Washington,53,Alcohol-induced causes,A,2011,2011,158,6830038,2.3
,Washington,53,Alcohol-induced causes,A,2012,2012,175,6897012,2.5
,Washington,53,Alcohol-induced causes,A,2013,2013,187,6971406,2.7
,Washington,53,Alcohol-induced causes,A,2014,2014,182,7061530,2.6
,Washington,53,Alcohol-induced causes,A,2015,2015,233,7170351,3.2
,Washington,53,Alcohol-induced causes,A,2016,2016,218,7288000,3
,Washington,53,Alcohol-induced causes,A,2017,2017,224,7405743,3
,Washington,53,Alcohol-induced causes,A,2018,2018,208,7535591,2.8
,Washington,53,All other non-drug and non-alcohol causes,O,1999,1999,346,5842564,5.9
,Washington,53,All other non-drug and non-alcohol causes,O,2000,2000,850,5894121,14.4
,Washington,53,All other non-drug and non-alcohol causes,O,2001,2001,852,5985722,14.2
,Washington,53,All other non-drug and non-alcohol causes,O,2002,2002,875,6052349,14.5
,Washington,53,All other non-drug and non-alcohol causes,O,2003,2003,973,6104115,15.9
,Washington,53,All other non-drug and non-alcohol causes,O,2004,2004,7319,6178645,118.5
,Washington,53,All other non-drug and non-alcohol causes,O,2005,2005,8035,6257305,128.4
,Washington,53,All other non-drug and non-alcohol causes,O,2006,2006,7881,6370753,123.7
,Washington,53,All other non-drug and non-alcohol causes,O,2007,2007,8231,6461587,127.4
,Washington,53,All other non-drug and non-alcohol causes,O,2008,2008,8478,6562231,129.2
,Washington,53,All other non-drug and non-alcohol causes,O,2009,2009,8297,6667426,124.4
,Washington,53,All other non-drug and non-alcohol causes,O,2010,2010,8480,6724540,126.1
,Washington,53,All other non-drug and non-alcohol causes,O,2011,2011,8756,6830038,128.2
,Washington,53,All other non-drug and non-alcohol causes,O,2012,2012,8863,6897012,128.5
,Washington,53,All other non-drug and non-alcohol causes,O,2013,2013,9241,6971406,132.6
,Washington,53,All other non-drug and non-alcohol causes,O,2014,2014,9416,7061530,133.3
,Washington,53,All other non-drug and non-alcohol causes,O,2015,2015,10144,7170351,141.5
,Washington,53,All other non-drug and non-alcohol causes,O,2016,2016,9576,7288000,131.4
,Washington,53,All other non-drug and non-alcohol causes,O,2017,2017,10130,7405743,136.8
,Washington,53,All other non-drug and non-alcohol causes,O,2018,2018,10157,7535591,134.8
,West Virginia,54,Drug-induced causes,D,1999,1999,80,1811799,4.4
,West Virginia,54,Drug-induced causes,D,2000,2000,122,1808344,6.7
,West Virginia,54,Drug-induced causes,D,2001,2001,217,1801481,12
,West Virginia,54,Drug-induced causes,D,2002,2002,237,1805414,13.1
,West Virginia,54,Drug-induced causes,D,2003,2003,279,1812295,15.4
,West Virginia,54,Drug-induced causes,D,2004,2004,347,1816438,19.1
,West Virginia,54,Drug-induced causes,D,2005,2005,197,1820492,10.8
,West Virginia,54,Drug-induced causes,D,2006,2006,378,1827912,20.7
,West Virginia,54,Drug-induced causes,D,2007,2007,405,1834052,22.1
,West Virginia,54,Drug-induced causes,D,2008,2008,468,1840310,25.4
,West Virginia,54,Drug-induced causes,D,2009,2009,235,1847775,12.7
,West Virginia,54,Drug-induced causes,D,2010,2010,520,1852994,28.1
,West Virginia,54,Drug-induced causes,D,2011,2011,645,1855364,34.8
,West Virginia,54,Drug-induced causes,D,2012,2012,576,1855413,31
,West Virginia,54,Drug-induced causes,D,2013,2013,583,1854304,31.4
,West Virginia,54,Drug-induced causes,D,2014,2014,646,1850326,34.9
,West Virginia,54,Drug-induced causes,D,2015,2015,750,1844128,40.7
,West Virginia,54,Drug-induced causes,D,2016,2016,912,1831102,49.8
,West Virginia,54,Drug-induced causes,D,2017,2017,1023,1815857,56.3
,West Virginia,54,Drug-induced causes,D,2018,2018,926,1805832,51.3
,West Virginia,54,Alcohol-induced causes,A,2007,2007,10,1834052,Unreliable
,West Virginia,54,Alcohol-induced causes,A,2016,2016,11,1831102,Unreliable
,West Virginia,54,Alcohol-induced causes,A,2017,2017,21,1815857,1.2
,West Virginia,54,Alcohol-induced causes,A,2018,2018,52,1805832,2.9
,West Virginia,54,All other non-drug and non-alcohol causes,O,1999,1999,135,1811799,7.5
,West Virginia,54,All other non-drug and non-alcohol causes,O,2000,2000,237,1808344,13.1
,West Virginia,54,All other non-drug and non-alcohol causes,O,2001,2001,247,1801481,13.7
,West Virginia,54,All other non-drug and non-alcohol causes,O,2002,2002,247,1805414,13.7
,West Virginia,54,All other non-drug and non-alcohol causes,O,2003,2003,304,1812295,16.8
,West Virginia,54,All other non-drug and non-alcohol causes,O,2004,2004,293,1816438,16.1
,West Virginia,54,All other non-drug and non-alcohol causes,O,2005,2005,320,1820492,17.6
,West Virginia,54,All other non-drug and non-alcohol causes,O,2006,2006,314,1827912,17.2
,West Virginia,54,All other non-drug and non-alcohol causes,O,2007,2007,375,1834052,20.4
,West Virginia,54,All other non-drug and non-alcohol causes,O,2008,2008,377,1840310,20.5
,West Virginia,54,All other non-drug and non-alcohol causes,O,2009,2009,351,1847775,19
,West Virginia,54,All other non-drug and non-alcohol causes,O,2010,2010,456,1852994,24.6
,West Virginia,54,All other non-drug and non-alcohol causes,O,2011,2011,477,1855364,25.7
,West Virginia,54,All other non-drug and non-alcohol causes,O,2012,2012,493,1855413,26.6
,West Virginia,54,All other non-drug and non-alcohol causes,O,2013,2013,450,1854304,24.3
,West Virginia,54,All other non-drug and non-alcohol causes,O,2014,2014,474,1850326,25.6
,West Virginia,54,All other non-drug and non-alcohol causes,O,2015,2015,551,1844128,29.9
,West Virginia,54,All other non-drug and non-alcohol causes,O,2016,2016,594,1831102,32.4
,West Virginia,54,All other non-drug and non-alcohol causes,O,2017,2017,1454,1815857,80.1
,West Virginia,54,All other non-drug and non-alcohol causes,O,2018,2018,3257,1805832,180.4
,Wisconsin,55,Drug-induced causes,D,1999,1999,237,5332666,4.4
,Wisconsin,55,Drug-induced causes,D,2000,2000,278,5363675,5.2
,Wisconsin,55,Drug-induced causes,D,2001,2001,297,5406835,5.5
,Wisconsin,55,Drug-induced causes,D,2002,2002,364,5445162,6.7
,Wisconsin,55,Drug-induced causes,D,2003,2003,433,5479203,7.9
,Wisconsin,55,Drug-induced causes,D,2004,2004,483,5514026,8.8
,Wisconsin,55,Drug-induced causes,D,2005,2005,561,5546166,10.1
,Wisconsin,55,Drug-induced causes,D,2006,2006,642,5577655,11.5
,Wisconsin,55,Drug-induced causes,D,2007,2007,639,5610775,11.4
,Wisconsin,55,Drug-induced causes,D,2008,2008,622,5640996,11
,Wisconsin,55,Drug-induced causes,D,2009,2009,641,5669264,11.3
,Wisconsin,55,Drug-induced causes,D,2010,2010,635,5686986,11.2
,Wisconsin,55,Drug-induced causes,D,2011,2011,712,5711767,12.5
,Wisconsin,55,Drug-induced causes,D,2012,2012,714,5726398,12.5
,Wisconsin,55,Drug-induced causes,D,2013,2013,874,5742713,15.2
,Wisconsin,55,Drug-induced causes,D,2014,2014,874,5757564,15.2
,Wisconsin,55,Drug-induced causes,D,2015,2015,894,5771337,15.5
,Wisconsin,55,Drug-induced causes,D,2016,2016,1103,5778708,19.1
,Wisconsin,55,Drug-induced causes,D,2017,2017,1205,5795483,20.8
,Wisconsin,55,Drug-induced causes,D,2018,2018,1108,5813568,19.1
,Wisconsin,55,Alcohol-induced causes,A,2000,2000,15,5363675,Unreliable
,Wisconsin,55,Alcohol-induced causes,A,2002,2002,13,5445162,Unreliable
,Wisconsin,55,Alcohol-induced causes,A,2003,2003,82,5479203,1.5
,Wisconsin,55,Alcohol-induced causes,A,2004,2004,69,5514026,1.3
,Wisconsin,55,Alcohol-induced causes,A,2005,2005,89,5546166,1.6
,Wisconsin,55,Alcohol-induced causes,A,2006,2006,66,5577655,1.2
,Wisconsin,55,Alcohol-induced causes,A,2007,2007,101,5610775,1.8
,Wisconsin,55,Alcohol-induced causes,A,2008,2008,89,5640996,1.6
,Wisconsin,55,Alcohol-induced causes,A,2009,2009,99,5669264,1.7
,Wisconsin,55,Alcohol-induced causes,A,2010,2010,117,5686986,2.1
,Wisconsin,55,Alcohol-induced causes,A,2011,2011,106,5711767,1.9
,Wisconsin,55,Alcohol-induced causes,A,2012,2012,126,5726398,2.2
,Wisconsin,55,Alcohol-induced causes,A,2013,2013,134,5742713,2.3
,Wisconsin,55,Alcohol-induced causes,A,2014,2014,174,5757564,3
,Wisconsin,55,Alcohol-induced causes,A,2015,2015,176,5771337,3
,Wisconsin,55,Alcohol-induced causes,A,2016,2016,186,5778708,3.2
,Wisconsin,55,Alcohol-induced causes,A,2017,2017,213,5795483,3.7
,Wisconsin,55,Alcohol-induced causes,A,2018,2018,223,5813568,3.8
,Wisconsin,55,All other non-drug and non-alcohol causes,O,1999,1999,374,5332666,7
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2000,2000,462,5363675,8.6
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2001,2001,533,5406835,9.9
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2002,2002,514,5445162,9.4
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2003,2003,6780,5479203,123.7
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2004,2004,7137,5514026,129.4
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2005,2005,7436,5546166,134.1
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2006,2006,7391,5577655,132.5
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2007,2007,7543,5610775,134.4
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2008,2008,7469,5640996,132.4
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2009,2009,7406,5669264,130.6
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2010,2010,7855,5686986,138.1
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2011,2011,8029,5711767,140.6
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2012,2012,8016,5726398,140
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2013,2013,8418,5742713,146.6
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2014,2014,8319,5757564,144.5
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2015,2015,8236,5771337,142.7
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2016,2016,8376,5778708,144.9
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2017,2017,8298,5795483,143.2
,Wisconsin,55,All other non-drug and non-alcohol causes,O,2018,2018,8470,5813568,145.7
,Wyoming,56,Drug-induced causes,D,1999,1999,21,491780,4.3
,Wyoming,56,Drug-induced causes,D,2000,2000,27,493782,5.5
,Wyoming,56,Drug-induced causes,D,2001,2001,25,494657,5.1
,Wyoming,56,Drug-induced causes,D,2002,2002,36,500017,7.2
,Wyoming,56,Drug-induced causes,D,2003,2003,37,503453,7.3
,Wyoming,56,Drug-induced causes,D,2004,2004,64,509106,12.6
,Wyoming,56,Drug-induced causes,D,2005,2005,45,514157,8.8
,Wyoming,56,Drug-induced causes,D,2006,2006,64,522667,12.2
,Wyoming,56,Drug-induced causes,D,2007,2007,68,534876,12.7
,Wyoming,56,Drug-induced causes,D,2008,2008,74,546043,13.6
,Wyoming,56,Drug-induced causes,D,2009,2009,63,559851,11.3
,Wyoming,56,Drug-induced causes,D,2010,2010,88,563626,15.6
,Wyoming,56,Drug-induced causes,D,2011,2011,88,568158,15.5
,Wyoming,56,Drug-induced causes,D,2012,2012,99,576412,17.2
,Wyoming,56,Drug-induced causes,D,2013,2013,99,582658,17
,Wyoming,56,Drug-induced causes,D,2014,2014,112,584153,19.2
,Wyoming,56,Drug-induced causes,D,2015,2015,99,586107,16.9
,Wyoming,56,Drug-induced causes,D,2016,2016,103,585501,17.6
,Wyoming,56,Drug-induced causes,D,2017,2017,72,579315,12.4
,Wyoming,56,Drug-induced causes,D,2018,2018,67,577737,11.6
,Wyoming,56,Alcohol-induced causes,A,2004,2004,19,509106,Unreliable
,Wyoming,56,Alcohol-induced causes,A,2005,2005,24,514157,4.7
,Wyoming,56,Alcohol-induced causes,A,2006,2006,25,522667,4.8
,Wyoming,56,Alcohol-induced causes,A,2007,2007,21,534876,3.9
,Wyoming,56,Alcohol-induced causes,A,2008,2008,16,546043,Unreliable
,Wyoming,56,Alcohol-induced causes,A,2009,2009,19,559851,Unreliable
,Wyoming,56,Alcohol-induced causes,A,2010,2010,28,563626,5
,Wyoming,56,Alcohol-induced causes,A,2011,2011,20,568158,3.5
,Wyoming,56,Alcohol-induced causes,A,2012,2012,28,576412,4.9
,Wyoming,56,Alcohol-induced causes,A,2013,2013,21,582658,3.6
,Wyoming,56,Alcohol-induced causes,A,2014,2014,24,584153,4.1
,Wyoming,56,Alcohol-induced causes,A,2015,2015,28,586107,4.8
,Wyoming,56,Alcohol-induced causes,A,2016,2016,29,585501,5
,Wyoming,56,Alcohol-induced causes,A,2017,2017,20,579315,3.5
,Wyoming,56,Alcohol-induced causes,A,2018,2018,17,577737,Unreliable
